user	clicked_news	candidate_news	clicked
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21394 N22553 N21198 N22013 N22266	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21368 N21289 N22077 N22795 N21803	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21380 N21312 N21180 N22182 N22732	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21337 N21098 N22347 N21607 N21935	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21676 N21859 N22815 N22802 N22332	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21725 N21824 N22907 N21423 N21164	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21892 N21602 N21801 N22673 N21916	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21887 N22759 N22301 N21756 N22307	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21929 N21609 N21868 N21377 N21070	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N21959 N22934 N22807 N22419 N22657	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22218 N22519 N22490 N22097 N22322	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22124 N21420 N22594 N22384 N22153	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22342 N22776 N22098 N22691 N22522	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22375 N22891 N22104 N22541 N21304	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22444 N22145 N22065 N22520 N21306	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22455 N21505 N22263 N22143 N22764	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22493 N23141 N23620 N22638 N22368	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22489 N22250 N22528 N22185 N22788	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22486 N22935 N22518 N22634 N22758	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22507 N22205 N23798 N21592 N22595	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22555 N23423 N22360 N22415 N22010	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22538 N22762 N22846 N22864 N21989	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22580 N21009 N22399 N21817 N21740	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22665 N21013 N21529 N22839 N22382	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22668 N21015 N22829 N21826 N22717	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22718 N22831 N22393 N22890 N22041	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22705 N22417 N22868 N21554 N22094	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22681 N21626 N21374 N21104 N22363	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22679 N22083 N21504 N21613 N21472	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22791 N21370 N21497 N22234 N21651	1 0 0 0 0
273	N17578 N17616 N17685 N17785 N17649 N17935 N17864 N17797 N17903 N17998 N18221 N18299 N18300 N18308 N18315 N18394 N18397 N18433 N18492 N18626 N18676 N18757 N18742 N18814 N18848 N18820 N18891 N19314 N19740 N19686 N19340 N20008 N20050 N20227 N20201 N20194 N20120 N19957 N20411 N20336 N20541 N20553 N18747 N20669 N20598 N20175 N20702 N20781 N20672 N20824	N22782 N21923 N21481 N20999 N22206	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N20973 N22836 N21184 N22012 N22786	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N21135 N22802 N22651 N22846 N22360	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N21394 N22368 N22038 N22625 N22552	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N21892 N22277 N22825 N22536 N23003	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N21841 N22673 N21826 N21490 N22864	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N21756 N22770 N22524 N21491 N22491	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22097 N21308 N22016 N22946 N22522	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22011 N21312 N22017 N22656 N22489	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22342 N20962 N21329 N21084 N22255	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22488 N20965 N21337 N21088 N22238	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22419 N22594 N21476 N22323 N22258	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22717 N21737 N22778 N22934 N22580	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22718 N21824 N21052 N20971 N22250	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22784 N22266 N21070 N20972 N22415	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22829 N22218 N21080 N20980 N22068	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22876 N22858 N21089 N20994 N22205	1 0 0 0 0
274	N7 N4399 N4403 N2185 N5733 N8014 N10900 N12725 N12700 N12606 N12953 N13926 N13825 N13689 N14144 N11061 N14283 N14419 N14188 N14718 N16164 N17325 N17053 N17095 N17566 N17949 N17797 N17998 N18198 N18186 N18299 N18270 N18504 N18492 N18433 N18434 N18550 N18704 N18676 N18891 N18747 N19272 N20213 N20175 N20271 N20312	N22844 N21504 N22399 N22054 N22681	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N20965 N22042 N22934 N22451 N22679	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N21105 N22503 N22380 N22054 N21198	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N21052 N21929 N22065 N21821 N22874	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N21180 N22218 N21811 N22183 N21613	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N21394 N22732 N22231 N22805 N21868	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N1724 N22729 N22232 N22521 N21869	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N22162 N22205 N22094 N22491 N20933	1 0 0 0 0
275	N15 N14 N914 N2185 N1353 N2482 N5750 N6043 N6358 N8014 N9632 N9402 N10049 N10947 N11892 N12525 N12565 N12650 N12959 N13825 N13689 N13939 N13994 N14188 N14828 N14918 N15235 N15316 N17095 N17903 N18433 N18676 N18926 N19272 N19740 N19903 N20190 N20147 N20573 N20654 N20661	N22836 N20994 N22717 N21114 N21887	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N20923 N20971 N22788 N22324 N21505	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N20741 N20972 N22295 N22090 N21362	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N21135 N22143 N22946 N22113 N22219	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N21491 N21490 N20973 N22813 N21230	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N21394 N22705 N22860 N22485 N22077	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N21959 N22748 N22162 N22183 N22083	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N21801 N22012 N22254 N22522 N22852	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N21821 N20980 N22520 N22469 N23854	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N22663 N20994 N21724 N22698 N22656	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N22502 N20999 N23798 N22206 N21923	1 0 0 0 0
276	N2 N15 N2185 N4156 N4722 N6043 N8803 N9402 N11269 N11400 N12283 N14188 N15183 N17163 N17088 N17127 N17053 N18198 N17998 N17875 N17649 N19909 N20312 N20190 N20304 N20008 N20175 N20479	N22342 N21000 N22833 N22887 N23668	1 0 0 0 0
