user	clicked_news	candidate_news	clicked
1506	N122359 N57340 N67127 N63723 N64286 N55661 N12452 N29896 N129742 N79583 N85752 N99310 N64496 N26834 N43255 N119785 N121551 N67770 N19864 N21411 N65119 N82799 N112324 N130269 N72571 N83480 N115743 N60882 N90686 N79505 N1396 N11663 N93537 N34059 N40567 N101276 N738 N99310 N119885 N47688 N61844 N130011 N107705 N116144 N4598 N115998 N9273 N107995 N109498 N129083 N79285 N117592 N89326 N115359 N116747 N9273 N99310 N16690 N75220 N99310 N40382 N807 N45124 N16690 N65508 N54522 N99310 N34427 N7553 N17934 N124613 N54360 N44451 N70516 N76043 N104737 N66358 N84959 N23673 N124613 N72732 N6696 N111020 N91597 N40944 N46703 N73139 N48926 N67051 N108312 N66779 N119087 N52569 N17297 N83623 N58200 N18720 N119505 N66611 N18904 N99105 N111928 N60755 N88668 N31855 N67369 N62003	N13761 N47026 N83702 N85452 N83421	1 0 0 0 0
1724	N52652 N81732 N91 N59040 N97343 N6137 N85484 N21278 N47916 N66994 N48475 N39298 N42935 N22262 N98953 N21287 N77374 N73447 N9375 N6535 N26868 N91728 N31272 N75513 N90578 N99519 N68563 N33964 N85188 N49636 N2969 N122302 N11198 N13604 N130289 N105761 N129566 N4289 N80126 N44134 N18601 N41679 N52661 N34957 N92655 N46397 N16408 N52250 N50012 N58172 N93175 N108547 N79285 N115051 N78366 N8387 N105106 N39401 N106322 N66666 N47785 N91335 N76983 N39518 N62 N78719 N54213 N106403 N41795 N107394 N42763 N77252 N96533 N76282 N79909 N68796 N88576 N118566 N94876 N90561 N19539 N88576 N2620 N104737 N52232 N40756 N112003 N45252 N18802 N64674 N61066 N116869 N89631 N114581 N91597 N89906 N83592 N46419 N31518 N46419 N67497 N87016 N114936 N61068 N66347 N60510 N12800 N12800 N7448 N53713 N127001 N59700 N86120	N38457 N83702 N17575 N98178 N2319	1 0 0 0 0
8	N7165 N98156 N26935 N47536 N9375 N9276 N129128 N101377 N108219 N90686 N12252 N76970 N129378 N112294 N52842 N3435 N88769 N71068 N15353 N114639 N88040 N115750 N41533 N18015 N4289 N109498 N51893 N99733 N7378 N1849 N112372 N39026 N36910 N112901 N49150 N36079 N8318 N79976 N77077 N71977 N98095 N89916 N8359 N109003 N39111 N67698 N79430 N74658 N6042 N81463 N96185 N34431 N128335 N5042 N92337 N42718 N34349 N28036 N68745 N93636 N22677 N78041 N101840 N12893 N82857 N82044 N73212	N104488 N17575 N67649 N84137 N65658	1 0 0 0 0
745	N112239 N118998 N34715 N11079 N94425 N26834 N765 N86037 N58034 N127659 N72331 N105862 N74189 N12959 N121588 N6195 N21663 N44759 N88981 N21479 N1396 N45792 N23156 N44753 N41584 N68656 N48661 N99258 N37499 N67187 N66190 N88892 N16690 N98881 N34479 N106611 N105840 N50645 N50645 N36573 N101271 N120705 N62679 N114848 N46271 N1596 N105840 N46763 N54360 N49900 N53933 N127019 N129084 N94492 N104737 N19325 N93685 N100670 N117295 N24342 N35053 N48114 N62757 N125025 N45124 N108574 N94632 N17297 N44432 N2099 N56768 N95341 N110572 N39509 N60267 N26417 N1014 N51701 N91879 N86895 N94112 N77225 N127001 N101119 N79081 N68423 N84980	N86481 N17575 N54015 N55792 N26404	1 0 0 0 0
1468	N7154 N104081 N20311 N8668 N112156 N128643 N18389 N65259 N7342 N63676 N65119 N48412 N26868 N80545 N111622 N110630 N127916 N73122 N104319 N61145 N62401 N121372 N91944 N101276 N38217 N51724 N76775 N84959 N73478 N107452 N54948 N84642 N36573 N112156 N129836 N68325 N69702 N10562 N28820 N22756 N54360 N58653 N124752 N3954 N104277 N1023 N16620 N79781 N40937 N51167 N23899 N28416 N31079 N7156 N61321 N25053 N128483 N96108 N93397 N74636 N71022 N81364 N40009 N33865 N123548 N82649 N110258	N99177 N87855 N86429 N12613 N67747	1 0 0 0 0
362	N20131 N82115 N16463 N3805 N84904 N115743 N99789 N127916 N51724 N5454 N51724 N92550 N60001 N39592 N49839 N71166 N67350 N129359 N22273 N11409 N92655 N18399 N123743 N15601 N93237 N92569 N46210 N98164 N77002 N79724 N125954 N21653 N51182 N82919 N90679 N107397 N50441 N100033 N78719 N32831 N1596 N122264 N83933 N36050 N39532 N54638 N121550 N112642 N96713 N104737 N107516 N21239 N46002 N45298 N22222 N5992 N114571 N78130 N41683 N114873 N91110 N71643 N100670 N75714 N54972 N68651 N68097 N110572 N42718 N42718 N31079 N27311 N18904 N44451 N1886 N120031 N53367 N93397 N40765 N126027 N85594 N70848 N57797 N97369 N104027 N107322 N45068 N34516 N83062 N30131 N50676 N63120 N110550 N21416 N51279 N61953 N37395 N81283 N56652 N41106 N73212 N95066 N110258 N65304 N120643 N122727	N67747 N65658 N123234 N125945 N47257	1 0 0 0 0
1091	N4289 N86208 N7234 N2620 N104737 N98095 N18548 N33735 N28461 N1713 N73137 N58220 N51166	N47257 N61933 N24150 N38304 N15053	1 0 0 0 0
592	N128643 N9740 N65259 N128965 N53680 N13557 N32153 N67512 N85659 N3708 N27668 N72802 N9375 N8308 N112381 N124812 N127671 N116768 N72571 N49511 N116930 N73122 N45706 N117680 N51884 N102743 N98953 N106288 N82231 N81332 N3435 N49721 N69792 N50409 N65970 N83811 N7673 N4289 N69936 N14583 N127530 N101597 N18399 N29910 N79285 N83318 N129083 N56331 N96616 N83929 N91465 N86208 N71184 N78157 N60457 N23264 N107394 N62708 N19433 N94541 N3113 N9658 N105366 N127073 N104737 N127073 N55558 N112751 N72105 N72976 N98095 N71977 N23899 N18548 N1886 N90170 N18904 N70822 N93397 N40765 N58220 N16925 N126027 N115500 N77225 N81315 N23778 N34516 N87788 N35493 N28592 N91387 N98657	N93674 N123234 N65552 N47257 N55792	1 0 0 0 0
925	N82799 N80545 N115073 N23920 N107264 N73302 N76476 N67059 N72084 N75220 N53998 N46892 N42718 N68745 N55324 N82028 N71365 N26429 N10811 N74971 N120031 N85103 N111928 N3734 N112667 N17037 N123636 N77536	N55792 N99177 N15420 N87855 N67747	1 0 0 0 0
1759	N122359 N40446 N88053 N116695 N22724 N30146 N103896 N82779 N104200 N43746 N51239 N5092 N765 N52652 N108713 N81937 N82799 N102357 N85005 N73453 N80539 N88290 N73993 N119367 N12906 N2141 N454 N40401 N84731 N89799 N29153 N110799 N80823 N128322 N128953 N10524 N29618 N17258 N86320 N88300 N120773 N23941 N58667 N30995 N16426 N116473 N9669 N41632 N1651 N49839 N32534 N19577 N97765 N59520 N60713 N80126 N34094 N107150 N32756 N97753 N6793 N68960 N1962 N81449 N126673 N19433 N128429 N100033 N75140 N96501 N71246 N9690 N107981 N40261 N86790 N27838 N121550 N122773 N35047 N36205 N111971 N26987 N97387 N55256 N124326 N102643 N77920 N11631 N39135 N72221 N124140 N116989 N12070 N98926 N7755 N124158 N6042 N16098 N82028 N125196 N120949 N94276 N120031 N82133 N71092 N40765 N84133 N115500 N92420 N20241 N81315 N82649 N84245 N66952 N72586 N30216 N34374 N100983 N127001 N87397 N103746 N59280 N65304 N31855 N42433 N51166 N67369	N36861 N99177 N86429 N107637 N12613	1 0 0 0 0
1813	N60061 N53796 N10659 N116126 N80303 N128930 N36539 N765 N60169 N66231 N12194 N128965 N42430 N104760 N10458 N90367 N37069 N16249 N48215 N111348 N65391 N46496 N110221 N29748 N60556 N93328 N81692 N45225 N126834 N86447 N42094 N32534 N4289 N48598 N2242 N75085 N93725 N6793 N76151 N108752 N61802 N122561 N29466 N9892 N86208 N53310 N127452 N64769 N30813 N31390 N87658 N19325 N78367 N73845 N30819 N23666 N24129 N112205 N74324 N67051 N4266 N61321 N9564 N96539 N56850 N128483 N124158 N46841 N22773 N64141 N17690 N91879 N91649 N90966 N84534 N39509 N9720 N60544 N64035 N108832 N116736 N56884 N67369	N83702 N67747 N31879 N125945 N125974	1 0 0 0 0
1259	N44548 N102657 N31707 N44955 N3960 N41484 N99129 N13337 N23947 N32173 N82897 N27258 N53796 N35797 N12959 N31305 N125853 N88258 N66027 N128820 N35891 N28367 N27038 N111654 N64154 N1156 N107944 N31305 N86567 N52689 N10875 N82779 N70080 N78124 N35485 N65259 N121794 N48933 N65415 N68780 N33572 N61319 N103851 N59040 N49079 N52231 N87286 N28932 N9375 N101377 N71082 N127287 N59738 N62438 N91170 N65643 N99397 N53584 N60296 N8390 N7073 N117275 N42520 N3435 N24563 N57900 N71728 N65041 N53215 N39245 N82348 N4289 N7673 N80126 N92655 N33882 N49685 N97753 N4041 N93237 N92890 N127862 N15899 N29910 N47500 N118268 N6793 N36094 N76702 N28609 N18781 N88892 N81080 N60132 N94004 N5349 N70610 N125954 N125457 N89552 N100091 N36573 N67860 N35758 N95150 N98443 N57583 N114197 N75973 N7061 N8533 N67790 N88893 N114956 N76025 N71068 N67755 N46116 N32031 N50441 N100420 N118005 N60457 N94876 N2620 N122557 N117295 N110249 N64176 N94492 N15002 N107264 N18867 N85104 N55702 N67920 N13510 N66107 N97875 N110158 N18515 N107516 N64336 N46002 N103372 N79344 N39412 N13220 N107778 N46042 N27970 N68788 N922 N124240 N37820 N89631 N45742 N16173 N294 N55256 N114264 N23594 N23666 N71643 N89906 N127267 N92108 N41377 N54875 N106456 N100670 N91597 N88787 N47100 N24446 N47170 N72369 N73228 N46190 N74324 N63281 N37005 N67051 N4066 N3188 N15414 N27736 N12614 N61321 N29268 N61027 N78026 N88075 N108312 N95088 N56768 N22773 N8995 N53109 N72306 N14827 N58200 N15747 N48111 N46841 N56397 N18720 N23929 N94407 N78543 N76018 N109467 N54972 N16534 N105311 N77153 N92244 N77135 N104558 N6455 N68745 N61651 N10811 N47834 N115725 N13743 N117568 N71893 N56178 N15499 N8812 N10742 N50099 N2550 N58011 N5429 N40765 N55826 N128108 N8922 N45599 N100981 N39317 N98478 N91923 N27861 N40064 N68261 N76350 N57797 N123548 N119309 N70868 N17787 N64035 N38772 N59936 N70848 N81315 N113670 N84073 N7541 N114787 N67825 N82649 N15181 N75492 N37526 N27431 N77225 N94112 N3604 N62001 N30131 N88019 N59976 N35810 N1061 N31055 N31323 N129284 N51166 N29281 N117996 N24115 N48610 N14293 N95066 N24115 N99521 N25037 N72607 N106187	N47257 N87855 N125945 N98178 N55792	1 0 0 0 0
1689	N95287 N98921 N104200 N89872 N55903 N121680 N97931 N85722 N82799 N108299 N91734 N9375 N111348 N41143 N116540 N109177 N116540 N19785 N49347 N49347 N58992 N10017 N39375 N68153 N30321 N3681 N90586 N9690 N50013 N47655 N74720 N121550 N112642 N76295 N45298 N79062 N76142 N60544 N82649 N73137 N30845 N58832 N13667 N38553 N36076 N52630	N36861 N47257 N32154 N123234 N67747	1 0 0 0 0
898	N35608 N41122 N29315 N50108 N111379 N85484 N128965 N100405 N24738 N46879 N64765 N72175 N18850 N102624 N70385 N50274 N85659 N16463 N111348 N89836 N81035 N83480 N90686 N41143 N60882 N42209 N89374 N40567 N49347 N127977 N94313 N25268 N31140 N73122 N51724 N83253 N7391 N44431 N80126 N129412 N127923 N118045 N77350 N9273 N4289 N111503 N15899 N109498 N92815 N6612 N17892 N93237 N66190 N28597 N79285 N46994 N89210 N3948 N115359 N25197 N108752 N43402 N106403 N54380 N105366 N25163 N68796 N48177 N57517 N116472 N98207 N28529 N86842 N8527 N58653 N108706 N102039 N3285 N54335 N44826 N97578 N48449 N118346 N53610 N91597 N98051 N75289 N87512 N14726 N7156 N11631 N126136 N51266 N8223 N68745 N66184 N99 N82028 N91943 N5042 N63066 N99111 N50891 N85594 N86231 N97212 N43087 N48666 N5145 N58405 N96617 N1960 N13005 N68412 N59936 N4249 N123636 N17037 N87788 N83062 N34374 N5162 N35921 N95066 N59700 N63938 N18681 N12027 N9734 N93319 N26500 N37373 N77605 N31323 N26404 N111006 N47011	N123234 N67747 N125945 N55792 N98178	1 0 0 0 0
731	N66232 N95439 N115174 N76664 N118045 N46397 N90947 N18601 N56272 N73505 N30378 N77395 N66666 N114890 N66959 N126201 N115073 N95059 N3200 N88576 N7732 N73169 N67891 N55212 N7202 N67007 N38448 N13477 N83592 N116670 N56409 N41926 N108578 N119505 N10666 N52155 N68045 N88801 N90678 N44970 N8984 N47834 N122077 N68261 N73902 N110102 N67369 N58849 N34086 N30812	N44558 N25967 N70552 N112339 N18508	1 0 0 0 0
1344	N7154 N56739 N127175 N60911 N127175 N59820 N9375 N67276 N48257 N67276 N14160 N53215 N29265 N44431 N84959 N65360 N9273 N69569 N86003 N54201 N78180 N8756 N46770 N116892 N80381 N38485 N477 N123951 N57113 N5632 N88230 N7171 N115073 N24595 N129417 N81152 N60420 N43418 N81735 N100546 N72976 N48696 N45331 N3988 N66044 N29936 N80305 N23844 N79703 N122133 N26983 N79326 N69800 N13184 N43652 N20263 N1713 N9434 N49192 N82055 N59700 N110258 N104610 N56153	N67747 N47257 N125945 N86429 N99177	1 0 0 0 0
736	N7742 N56841 N17284 N86366 N67127 N110863 N123050 N84159 N40935 N4424 N92550 N31304 N127530 N82631 N61868 N92655 N80932 N123788 N46741	N26404 N24516 N91923 N113741 N12586	1 0 0 0 0
1087	N47349 N117191 N71723 N70008 N24616 N55661 N71586 N104081 N115791 N84016 N38742 N60015 N127764 N128965 N85005 N85005 N101263 N9524 N70796 N4169 N51092 N111348 N78639 N37323 N73122 N104609 N121227 N127773 N76970 N120616 N121964 N129836 N52480 N127225 N77216 N50441 N101423 N54360 N121592 N104737 N70212 N70212 N21239 N114571 N54393 N51082 N70655 N91597 N6696 N73228 N41926 N78130 N82045 N22589 N61321 N104498 N128483 N10923 N38865 N94407 N22773 N29472 N58200 N110572 N99797 N47759 N5653 N120031 N26863 N83974 N33865 N45543 N49456 N35921 N82055 N77605 N104437	N99177 N87855 N125945 N107637 N67747	1 0 0 0 0
1008	N128643 N9740 N43746 N80303 N33240 N85722 N36029 N65119 N64776 N20131 N72571 N92766 N90368 N58992 N65757 N80126 N86008 N18601 N54948 N92655 N27352 N44660 N107441 N48447 N73408 N111598 N95731 N7553 N21312 N79909 N9690 N117654 N53933 N36573 N11878 N104737 N70212 N10484 N98095 N71977 N110976 N76099 N114571 N17509 N48948 N63066 N127754 N14979 N34374 N114043 N62019 N84923 N84423 N73212 N111006 N121853 N24809 N78377 N123455 N54473	N117260 N86429 N65658 N12613 N98178	1 0 0 0 0
1147	N64327 N92087 N118057 N105813 N63676 N65119 N86580 N56927 N27352 N18906 N99004 N68796 N121704 N88675 N83257 N121592 N111049 N19432 N54393 N79026 N68097 N1713 N53650 N50653 N70022 N51279 N67369 N77605	N46945 N30119 N117183 N37376 N126000	1 0 0 0 0
598	N82779 N116718 N60867 N29315 N104879 N60911 N114369 N62613 N98881 N16894 N80268 N128643 N127175 N73947 N85000 N29315 N9740 N43746 N99932 N55903 N85484 N71322 N103181 N16078 N85722 N108299 N48475 N15638 N107017 N121023 N65179 N939 N27779 N47587 N61504 N9375 N121551 N101775 N103933 N87105 N108217 N9375 N102506 N67397 N85005 N67770 N77559 N85659 N53275 N53605 N84535 N129459 N81940 N80442 N65119 N85428 N112324 N15471 N42646 N47193 N105582 N97089 N15471 N94295 N43585 N130269 N454 N103181 N93976 N16151 N29446 N122766 N45706 N25818 N73122 N78822 N13178 N56559 N738 N65275 N51724 N40699 N27107 N46056 N63792 N5454 N52842 N112294 N119718 N86320 N16108 N86690 N92366 N120908 N20740 N122029 N75062 N107225 N79505 N61145 N54723 N78837 N123588 N105154 N7992 N71728 N49262 N88769 N60001 N71068 N120866 N43428 N125141 N49262 N16426 N49839 N127336 N15157 N66812 N116473 N107705 N80126 N61138 N15890 N127923 N7673 N14611 N4289 N99267 N27352 N101597 N22748 N15899 N16294 N26358 N129083 N10031 N7617 N14402 N61481 N51893 N106603 N63619 N59229 N54948 N50012 N116144 N79285 N89298 N70910 N15371 N113192 N26543 N96616 N116438 N53274 N128648 N88879 N93049 N99733 N82747 N52780 N73616 N27285 N121101 N113688 N122762 N6454 N100033 N53044 N114848 N86208 N59351 N98125 N34519 N55333 N66666 N98859 N66666 N6846 N7234 N108352 N11205 N78734 N23264 N82405 N81464 N95500 N95131 N54360 N91810 N94876 N68472 N57292 N53933 N73302 N83933 N58131 N121592 N8527 N102719 N82746 N112642 N55558 N16356 N72640 N83581 N82405 N95133 N5039 N76469 N119126 N21239 N71977 N64490 N54978 N61187 N107516 N63174 N93493 N129109 N38011 N86394 N109848 N44826 N89518 N101578 N124752 N2954 N114571 N44826 N112303 N76778 N55212 N70226 N71643 N25140 N7954 N91597 N72118 N67791 N70067 N71643 N100670 N29035 N37909 N41377 N40200 N88787 N71643 N75885 N4819 N67007 N40584 N94196 N102039 N12288 N18548 N7156 N1177 N125961 N1177 N123395 N58020 N77319 N36340 N18720 N72084 N58200 N50750 N63630 N48948 N104928 N22259 N87705 N35012 N54731 N50176 N26986 N28461 N68745 N68296 N119505 N42718 N46892 N33735 N127449 N73137 N1886 N116989 N74971 N18904 N29315 N62758 N82312 N79005 N120031 N1713 N39043 N40317 N45599 N123641 N93397 N90966 N108809 N120949 N73137 N58220 N121652 N86231 N89210 N16125 N34733 N53650 N16925 N123205 N13599 N50653 N126027 N32253 N86231 N97212 N58220 N85594 N112615 N104068 N68412 N78008 N59936 N82649 N37526 N83671 N84245 N59836 N79094 N107322 N34516 N83062 N27763 N119891 N87788 N34374 N16217 N12681 N38553 N34374 N100161 N15027 N4858 N35921 N67369 N59700 N18681 N43955 N95066 N73212 N62115 N59280 N48501 N54264 N31055 N31216 N63120 N39569 N37338 N119392 N62115 N8159 N104430 N76384 N67068 N127375	N9632 N47998 N36306 N78825 N110341	1 0 0 0 0
1908	N18843 N40229 N115221 N23371 N92279 N128643 N71496 N16894 N127175 N38884 N113547 N103933 N33177 N105142 N112324 N51578 N83979 N14447 N42209 N73122 N89166 N112905 N51724 N74391 N38217 N27107 N63918 N102743 N113417 N43428 N39384 N119708 N99978 N16349 N82348 N127923 N4289 N80126 N86008 N40228 N25034 N45064 N127530 N54948 N19886 N96616 N57945 N73408 N51182 N95150 N106036 N100832 N111598 N59327 N86208 N6238 N82919 N77216 N79909 N62704 N107166 N96713 N48946 N50729 N90561 N100670 N91597 N71643 N76141 N65346 N84273 N42718 N4357 N18720 N6455 N68097 N66184 N39144 N81364 N79026 N107969 N26863 N83062 N65746 N14509 N37395 N84245 N15206 N86409 N3066 N15027	N47257 N13761 N76721 N96337 N117260	1 0 0 0 0
1165	N81099 N110096 N12336 N26421 N104879 N6739 N67779 N75012 N28066 N130269 N15471 N85056 N68153 N68153 N119800 N59574 N83253 N71068 N107401 N48349 N4289 N111546 N26043 N54176 N129836 N10400 N64012 N114848 N54360 N118764 N2620 N1596 N16614 N84799 N28442 N128483 N49311 N115509 N110572 N52279 N68097 N92244 N90966 N14761 N99105 N17953 N13667 N50676	N13750 N125945 N23086 N54015 N99177	1 0 0 0 0
1810	N53796 N91 N51544 N95178 N7154 N91510 N104081 N8668 N12959 N110755 N63858 N58034 N121023 N85484 N85722 N64496 N9375 N50274 N127132 N82799 N34684 N99519 N1788 N209 N85056 N454 N50489 N48149 N72571 N16417 N2076 N59254 N58992 N19722 N98923 N49511 N111794 N37650 N58992 N96031 N93871 N62401 N39375 N32221 N68153 N68153 N63067 N748 N93328 N104904 N30876 N70773 N46277 N92564 N104347 N109786 N109140 N24885 N55635 N102743 N128909 N77079 N60124 N25670 N113417 N99649 N86690 N24593 N3763 N83143 N39882 N43428 N107401 N128069 N997 N99962 N10097 N35269 N9329 N7052 N49839 N113705 N13970 N95420 N54948 N111546 N71957 N67133 N97753 N79724 N24476 N50645 N93049 N46994 N31428 N108752 N114126 N100655 N100655 N115359 N61802 N28799 N21550 N59645 N101921 N50148 N63174 N45124 N45124 N117732 N36573 N95993 N73963 N72590 N30321 N97161 N11266 N24344 N15098 N79704 N126518 N54360 N67112 N104737 N72105 N6796 N19325 N110158 N82243 N54978 N104277 N63174 N114571 N53723 N124752 N82405 N2664 N91597 N70067 N104744 N100670 N7954 N26185 N7156 N24446 N95788 N104925 N1503 N116989 N108312 N124158 N121820 N76967 N75714 N76018 N66184 N73222 N22651 N126742 N5653 N113835 N29766 N120949 N78609 N1713 N67683 N53410 N10490 N106476 N112270 N5798 N101806 N81315 N53233 N2539 N31494 N98438 N67533 N52410 N37526 N107511 N125910 N50676 N115296 N113908 N93557 N81283 N20285 N8006 N86120 N4858 N19543 N41083 N57778 N123455 N4077 N17547 N28468	N12613 N65658 N47026 N123234 N55792	1 0 0 0 0
1788	N92279 N45814 N1219 N74606 N67133 N25197 N27352 N98739 N40348 N95207 N91597 N122032 N67429 N88466 N26572 N104494 N63476 N107511 N82055 N81283	N51873 N55792 N17053 N160 N32585	1 0 0 0 0
1480	N13178 N93049 N51145 N69691 N6930 N100670 N11631	N126163 N27947 N53516 N128389 N98178	1 0 0 0 0
1279	N116926 N130313 N33216 N70777 N67715 N101377 N26976 N36246 N47453 N68656 N116749 N95683 N12650 N53215 N59229 N97299 N11409 N67169 N114768 N65508 N66190 N70290 N82747 N58112 N83872 N75973 N83373 N63174 N64593 N66959 N59172 N62559 N90561 N117640 N54638 N72976 N7681 N130087 N116869 N45414 N294 N85516 N41377 N72369 N48606 N51229 N119087 N28461 N37563 N34374 N34374 N4858 N111439 N123499 N61953 N67369	N47026 N54015 N47257 N76721 N53516	1 0 0 0 0
1199	N63760 N128820 N54656 N37266 N107944 N63032 N122044 N49404 N15819 N124453 N88765 N71586 N88392 N27258 N89244 N69106 N4065 N34985 N76561 N67875 N9740 N63858 N66535 N29315 N50108 N51074 N66535 N110755 N89171 N72271 N20838 N121133 N125104 N127175 N62936 N75286 N104200 N106591 N26606 N26834 N64765 N128965 N85484 N9375 N67397 N9524 N80329 N74835 N110630 N72571 N5692 N35328 N20694 N75436 N50961 N78036 N63237 N76110 N62952 N104609 N73122 N45706 N28385 N28049 N72044 N72044 N60556 N126727 N83770 N58732 N74601 N8966 N83802 N127780 N63067 N30191 N25996 N1396 N46075 N90949 N77432 N81899 N39187 N129955 N32221 N29618 N96605 N23117 N128909 N3435 N13604 N105888 N54006 N71728 N86485 N53215 N60001 N62450 N8063 N24947 N49262 N44431 N119345 N106489 N89398 N122025 N107401 N8223 N66812 N31418 N11563 N78408 N95439 N17818 N94668 N41300 N95420 N61138 N130011 N80126 N26271 N120705 N52250 N30939 N109498 N50428 N69936 N80830 N43234 N40545 N123743 N69016 N67875 N24696 N48426 N63180 N10766 N75078 N82815 N67998 N126063 N89298 N39395 N54176 N24476 N119319 N121101 N89552 N77742 N53834 N25197 N62036 N59645 N86264 N6065 N45124 N102916 N48804 N110836 N102039 N92066 N120614 N48714 N118428 N61873 N15047 N59327 N60711 N56944 N7693 N7553 N82919 N60457 N15375 N105360 N54380 N77403 N24632 N97369 N106403 N94876 N5967 N13510 N14473 N54360 N50428 N64765 N75132 N114581 N44826 N115841 N71356 N45502 N23666 N54393 N59447 N51082 N70067 N29208 N19970 N5350 N125961 N98051 N72369 N100670 N91597 N73921 N59276 N37795 N76725 N84534 N61321 N121418 N116989 N116313 N102039 N28645 N30502 N82045 N116789 N57059 N50968 N12288 N41926 N12070 N67051 N75282 N103912 N83356 N110532 N67429 N108312 N107039 N66779 N17297 N49038 N83623 N128483 N33198 N128141 N96108 N92073 N85063 N71952 N23929 N39509 N100449 N124851 N75714 N58200 N79026 N67222 N126742 N99797 N99111 N18904 N8984 N26745 N8223 N70022 N1960 N43087 N68261 N76081 N99846 N116736 N14509 N77225 N35921 N111439 N63420 N31323 N103817 N48608 N84423 N43766 N44619 N65101 N9191 N73728 N76042 N95944 N44486 N27933 N37509 N104437 N20281	N47257 N119637 N24969 N99177 N102668	1 0 0 0 0
1741	N68570 N128643 N104729 N128643 N18389 N63676 N50500 N102743 N2391 N93512 N82348 N44660 N54380 N79909 N4487 N119674 N112642 N6958 N47658 N115841 N91597 N113698 N91597 N19878 N76141 N27657	N98178 N83702 N77287 N38457 N125974	1 0 0 0 0
1184	N82779 N36793 N75286 N9740 N104200 N38884 N39174 N102462 N104938 N91728 N15471 N112324 N118985 N20604 N127337 N14905 N85056 N72571 N94295 N18989 N83429 N55318 N20018 N121227 N17258 N120951 N129378 N64971 N102743 N92550 N86711 N64286 N82859 N84997 N10231 N49262 N127336 N25727 N49668 N15890 N59130 N118045 N13996 N84796 N27352 N28880 N90215 N89484 N46994 N13075 N119586 N11266 N50441 N110547 N120050 N99383 N100080 N39833 N71977 N35047 N124752 N21239 N103116 N118346 N91597 N73228 N58200 N105881 N10811 N93397 N44022 N120031 N67497 N1713 N126027 N81105 N38237 N34536 N59976 N37526 N88019 N87788 N86409 N48608 N27723 N126162 N41083 N100197	N125945 N86429 N32154 N47257 N67747	1 0 0 0 0
1509	N36783 N107675 N49731 N127175 N128643 N23320 N59893 N128965 N454 N16247 N121098 N97713 N4424 N5454 N100233 N119718 N80126 N61138 N67133 N15899 N46137 N91985 N18399 N49927 N44524 N93049 N66666 N16013 N53933 N6846 N8527 N122256 N107516 N86394 N57217 N98095 N71977 N91597 N40584 N76887 N90645 N33198 N118681 N77135 N85103 N126027 N34516 N34516 N63476 N27431 N125910	N38457 N107637 N25037 N59646 N13750	1 0 0 0 0
1878	N30521 N26256 N60150 N122047 N98596 N77440 N16608 N127659 N9375 N95072 N16249 N127132 N53605 N8390 N90584 N16717 N86320 N82023 N3581 N80126 N4289 N14611 N54948 N82164 N101587 N61868 N73505 N32830 N6793 N102399 N51893 N50051 N27821 N115007 N46994 N93725 N78797 N93049 N58131 N119039 N115359 N10923 N50441 N54360 N4329 N1596 N27707 N58653 N119126 N9970 N47658 N58131 N129705 N41597 N15428 N51167 N41926 N119577 N13490 N51166 N85531	N91923 N54015 N123234 N24969 N13750	1 0 0 0 0
123	N9740 N18389 N67254 N65259 N107906 N36604 N38884 N91734 N119800 N86320 N95812 N63918 N102743 N83253 N25463 N3581 N65757 N1940 N19544 N127336 N106985 N40228 N10231 N18399 N107441 N463 N119430 N100655 N53134 N128503 N45047 N15371 N44524 N5349 N57945 N82919 N96437 N15047 N37407 N7234 N121550 N8991 N85691 N58131 N58200 N16149 N71753 N1960 N102132 N48839 N108115 N84423 N94901 N37105 N96356 N85787 N31323 N95066 N50536 N26500	N57472 N83702 N13761 N46945 N425	1 0 0 0 0
990	N75286 N3643 N23058 N128643 N26935 N104938 N64615 N47323 N67127 N86567 N106854 N55571 N104760 N70385 N52231 N48412 N85659 N38014 N75756 N36246 N58992 N24894 N7391 N19735 N66812 N102876 N83695 N66183 N4289 N98044 N79285 N66020 N2927 N116035 N23058 N79537 N101423 N37795 N84501 N37444 N107441 N73408 N3948 N60167 N100655 N52839 N129464 N86208 N63174 N61029 N118005 N28820 N61029 N100420 N7553 N19211 N25166 N37407 N23264 N94492 N121704 N48177 N121592 N121592 N114336 N119126 N104737 N122773 N47658 N124597 N41683 N37820 N88075 N79781 N57263 N7156 N125961 N113698 N126807 N14726 N66294 N115841 N41926 N24446 N99 N1713 N76306 N40765 N29476 N43087 N70848 N27861 N104060 N50750 N68261 N123548 N59936 N78570 N33865 N65661 N110550 N125953 N90482 N95066 N84423 N120643 N59786 N59786 N24124 N54264 N25492 N110973	N32154 N13761 N47257 N20648 N58417	1 0 0 0 0
